"","...1","player_name","gameid","playid","avg_speed","max_speed"
"1246",81,"Xavier Woods",9565,2874156,1.00767313019391,5.51
"1247",1,"Anthony Levine Sr.",9588,2885661,1.56989051094891,5.54
"1248",2,"Bradley Roby",9591,2884877,2.40544117647059,4.24
"1249",3,"Brandon Carr",9588,2884475,3.6293023255814,7.08
"1250",4,"Brandon Carr",9588,2884486,4.70028571428571,8.21
"1251",5,"Brandon Carr",9588,2884493,3.01474860335196,8.5
"1252",6,"Carlton Davis",9589,2881316,3.87493827160494,5.46
"1253",7,"Carlton Davis",9589,2882195,3.28571428571429,7.1
"1254",8,"Casey Hayward Jr.",9591,2883782,2.83993975903614,7.31
"1255",9,"Coty Sensabaugh",9587,2884228,3.98214285714286,6.23
"1256",10,"Coty Sensabaugh",9587,2884767,4.10068027210884,7.97
"1257",11,"Darius Slay",9579,2882189,2.49448275862069,4.86
"1258",12,"Darius Slay",9579,2882198,2.92901960784314,7.63
"1259",13,"DeAndre Houston-Carson",9582,2884245,3.23253333333333,6.15
"1260",14,"Deon Bush",9582,2885546,3.49028985507246,6.08
"1261",15,"Gareon Conley",9581,2884129,2.26661904761905,8.19
"1262",16,"Isaac Yiadom",9591,2885205,3.355,7.56
"1263",17,"Isaiah Johnson",9589,2881925,1.47569642857143,6.43
"1264",18,"Isaiah Oliver",9589,2881785,1.87603174603175,6.04
"1265",19,"Jahleel Addae",9591,2885087,2.58442786069652,6.17
"1266",20,"James Bradberry",9583,2881444,3.13298850574713,5.76
"1267",21,"James Bradberry",9583,2882351,2.2369375,7.31
"1268",22,"Joe Haden",9587,2884880,2.36654205607477,5.96
"1269",23,"Jordan Dangerfield",9587,2883674,3.61797202797203,5.83
"1270",24,"Jordan Whitehead",9589,2881316,4.05037037037037,6.33
"1271",25,"Josh Jackson",9579,2881193,3.26919117647059,7.15
"1272",26,"Justin Hardee",9583,2882713,2.93341463414634,9.19
"1273",27,"Justin Reid",9580,2881272,3.08065573770492,6.34
"1274",28,"Kenny Vaccaro",9586,2885958,2.29717557251908,5.08
"1275",29,"Kenny Vaccaro",9586,2886080,0.828963585434174,4.83
"1276",30,"Malcolm Butler",9586,2885976,3.16480263157895,8.49
"1277",31,"Malik Hooker",9586,2886212,3.17127516778524,7.34
"1278",32,"Marcus Peters",9592,2883767,1.89673469387755,5.15
"1279",33,"Marcus Peters",9592,2884513,3.33316176470588,7.21
"1280",34,"Marcus Williams",9582,2885527,1.18708178438662,7.42
"1281",35,"Marcus Williams",9582,2885632,3.63434782608696,7.28
"1282",36,"Marshon Lattimore",9583,2881582,1.53624338624339,8.42
"1283",37,"Michael Davis",9591,2884270,1.61223484848485,5.97
"1284",38,"Michael Thomas",9585,2882495,3.96093457943925,5.06
"1285",39,"Mike Ford",9579,2881221,2.27921348314607,5.53
"1286",40,"Mike Ford",9579,2882847,4.15063157894737,8.59
"1287",41,"Mike Mitchell",9586,2886166,4.99074906367041,8.43
"1288",42,"Morgan Burnett",9587,2883674,3.63223776223776,7.16
"1289",43,"Patrick Peterson",9593,2883723,3.23359756097561,8.03
"1290",44,"Patrick Peterson",9593,2885440,1.67118421052632,4.59
"1291",45,"Prince Amukamara",9582,2884245,3.27594117647059,6.48
"1292",46,"Quandre Diggs",9579,2882847,4.83273684210526,8.89
"1293",47,"Quincy Wilson",9586,2886092,1.46304918032787,5.6
"1294",48,"Ryan Smith",9589,2882906,1.70168421052632,5.8
"1295",49,"Shareece Wright",9580,2881272,3.81549180327869,9.13
"1296",50,"Sharrod Neasman",9589,2882237,1.43771604938272,3.52
"1297",51,"Shawn Williams",9587,2884289,3.756875,7.91
"1298",52,"Tarvarius Moore",9592,2884028,2.46822368421053,5.94
"1299",53,"Teez Tabor",9579,2882741,2.69033492822967,6.82
"1300",54,"Tre Herndon",9580,2882756,2.44954081632653,7.51
"1301",55,"Tre Sullivan",9590,2883753,2.06348837209302,5.03
